label,youtube_id,full_path,num_files,time_start,time_end
cleaning windows,NZr6fSs_egI,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/NZr6fSs_egI_000002_000012,300,2,12
cleaning windows,T9c_KZVHP4E,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/T9c_KZVHP4E_000053_000063,300,53,63
cleaning windows,xbdLToMRYGY,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/xbdLToMRYGY_000050_000060,300,50,60
cleaning windows,5UxNn-to5cw,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/5UxNn-to5cw_000004_000014,300,4,14
cleaning windows,UPHhBfx0L34,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/UPHhBfx0L34_000008_000018,300,8,18
cleaning windows,OiN3AgBVB80,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/OiN3AgBVB80_000003_000013,300,3,13
cleaning windows,Gf7WySUCFWY,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/Gf7WySUCFWY_000040_000050,300,40,50
cleaning windows,AOVNu8IC7PE,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/AOVNu8IC7PE_000059_000069,300,59,69
cleaning windows,8ciou4_tgD8,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/8ciou4_tgD8_000016_000026,300,16,26
cleaning windows,KXilJKCpfWI,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/KXilJKCpfWI_000016_000026,300,16,26
cleaning windows,hOi94VafL3M,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/hOi94VafL3M_000040_000050,301,40,50
cleaning windows,ZA8MirJslus,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/ZA8MirJslus_000066_000076,301,66,76
cleaning windows,Nc1HmQ5fdqo,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/Nc1HmQ5fdqo_000240_000250,301,240,250
cleaning windows,Yh2-DcIWt88,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/Yh2-DcIWt88_000006_000016,300,6,16
cleaning windows,tRUMFWuAZt8,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/tRUMFWuAZt8_000069_000079,293,69,79
cleaning windows,g_pXkgt618M,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/g_pXkgt618M_000068_000078,300,68,78
cleaning windows,NoVUexplPxI,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/NoVUexplPxI_000191_000201,300,191,201
cleaning windows,05PM1aBrb2g,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/05PM1aBrb2g_000038_000048,300,38,48
cleaning windows,Yk_4d83mUy0,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/Yk_4d83mUy0_000000_000010,300,0,10
cleaning windows,k4shRiOs4tE,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/k4shRiOs4tE_000045_000055,300,45,55
cleaning windows,OkjgIFol_qQ,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/OkjgIFol_qQ_000061_000071,300,61,71
cleaning windows,fE0IMwcSGsU,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/fE0IMwcSGsU_000038_000048,300,38,48
cleaning windows,gmRb11vMatc,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/gmRb11vMatc_000045_000055,300,45,55
cleaning windows,a3gUVG1b0R0,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/a3gUVG1b0R0_000095_000105,167,95,105
cleaning windows,-fN6cQFbu1M,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/-fN6cQFbu1M_000004_000014,300,4,14
cleaning windows,kli7ZPH2vOs,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/kli7ZPH2vOs_000004_000014,300,4,14
cleaning windows,I134_VYp4dU,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/I134_VYp4dU_000029_000039,300,29,39
cleaning windows,9av202uFCa4,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/9av202uFCa4_000061_000071,300,61,71
cleaning windows,XL5HWSb7z-U,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/XL5HWSb7z-U_000014_000024,300,14,24
cleaning windows,X4JsKpVTBvQ,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/X4JsKpVTBvQ_000004_000014,300,4,14
cleaning windows,rdKVqI5l82Y,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/rdKVqI5l82Y_000050_000060,300,50,60
cleaning windows,Dk3DiAp2yAU,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/Dk3DiAp2yAU_000029_000039,300,29,39
cleaning windows,ZqlAPN0DEl4,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/ZqlAPN0DEl4_000024_000034,300,24,34
cleaning windows,gHQKdzSPM_0,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/gHQKdzSPM_0_000103_000113,300,103,113
cleaning windows,PSKvwLB3-WI,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/PSKvwLB3-WI_000263_000273,300,263,273
cleaning windows,z6Xahf4nv7U,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/z6Xahf4nv7U_000129_000139,300,129,139
cleaning windows,qxSXq3EHCWQ,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/qxSXq3EHCWQ_000054_000064,300,54,64
cleaning windows,-FOfyuyabWQ,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/-FOfyuyabWQ_000016_000026,300,16,26
cleaning windows,mMGThQwdsis,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/mMGThQwdsis_000001_000011,300,1,11
cleaning windows,pRvFefepsag,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/pRvFefepsag_000005_000015,300,5,15
cleaning windows,ynbLIJr-14E,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/ynbLIJr-14E_000015_000025,300,15,25
cleaning windows,sn2TKS2zqo0,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/sn2TKS2zqo0_000061_000071,300,61,71
cleaning windows,jIwEkMWm-mQ,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/jIwEkMWm-mQ_000009_000019,300,9,19
cleaning windows,1M37VLYmSA4,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/1M37VLYmSA4_000006_000016,300,6,16
cleaning windows,VXqSVV_-XB0,/n/fs/visualai-scr/Data/HAT2/seg/cleaning windows/VXqSVV_-XB0_000001_000011,300,1,11
shooting basketball,MB17NbvTzK4,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/MB17NbvTzK4_000002_000012,301,2,12
shooting basketball,jtLfNWOsQcg,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/jtLfNWOsQcg_000013_000023,300,13,23
shooting basketball,jnTuUuETpSs,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/jnTuUuETpSs_000002_000012,301,2,12
shooting basketball,3yCXyEEriGg,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/3yCXyEEriGg_000168_000178,300,168,178
shooting basketball,7hyIcy24W-s,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/7hyIcy24W-s_000003_000013,300,3,13
shooting basketball,0sCSK1Ox5Ts,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/0sCSK1Ox5Ts_000046_000056,300,46,56
shooting basketball,f8Hg7d_gs-I,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/f8Hg7d_gs-I_000021_000031,283,21,31
shooting basketball,50MmgG43E7Q,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/50MmgG43E7Q_000024_000034,300,24,34
shooting basketball,JD2StAKahio,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/JD2StAKahio_000000_000010,176,0,10
shooting basketball,w2XkTn3t_1k,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/w2XkTn3t_1k_000124_000134,300,124,134
shooting basketball,jHTIficLhwI,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/jHTIficLhwI_000056_000066,218,56,66
shooting basketball,61Z36GSHLx4,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/61Z36GSHLx4_000060_000070,300,60,70
shooting basketball,kmcKQn7Xbyg,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/kmcKQn7Xbyg_000003_000013,300,3,13
shooting basketball,akNMDEoNRvA,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/akNMDEoNRvA_000066_000076,300,66,76
shooting basketball,1Zb406TQHfk,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/1Zb406TQHfk_000003_000013,165,3,13
shooting basketball,1QLfHktbKkQ,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/1QLfHktbKkQ_000004_000014,300,4,14
shooting basketball,0MG3pzym-G8,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/0MG3pzym-G8_000002_000012,300,2,12
shooting basketball,FV1Td2wZhiA,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/FV1Td2wZhiA_000001_000011,147,1,11
shooting basketball,Tq6mAgQkYag,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/Tq6mAgQkYag_000002_000012,193,2,12
shooting basketball,_mcUXEEzzxM,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/_mcUXEEzzxM_000008_000018,302,8,18
shooting basketball,vSM5jtE1qcc,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/vSM5jtE1qcc_000001_000011,188,1,11
shooting basketball,As2dJ_MPaGo,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/As2dJ_MPaGo_000027_000037,262,27,37
shooting basketball,AD1P-ZmkxPA,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/AD1P-ZmkxPA_000021_000031,300,21,31
shooting basketball,CpGPWXaPbKo,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/CpGPWXaPbKo_000030_000040,301,30,40
shooting basketball,BjFTngjxqnE,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/BjFTngjxqnE_000064_000074,300,64,74
shooting basketball,M8-dQHleshM,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/M8-dQHleshM_000004_000014,129,4,14
shooting basketball,GxbHdnQNWmU,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/GxbHdnQNWmU_000113_000123,300,113,123
shooting basketball,Zpj4-_Z2YRk,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/Zpj4-_Z2YRk_000304_000314,300,304,314
shooting basketball,kKxFlb2rITE,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/kKxFlb2rITE_000123_000133,265,123,133
shooting basketball,Tzken_qSB5M,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/Tzken_qSB5M_000001_000011,300,1,11
shooting basketball,H6ub1DXT9h4,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/H6ub1DXT9h4_000269_000279,300,269,279
shooting basketball,11OkSd-ln9c,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/11OkSd-ln9c_000493_000503,300,493,503
shooting basketball,j8i_2Hz1XHA,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/j8i_2Hz1XHA_000003_000013,300,3,13
shooting basketball,M2DXKEp_u9U,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/M2DXKEp_u9U_000023_000033,600,23,33
shooting basketball,sMe3pJ7e7BA,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/sMe3pJ7e7BA_000131_000141,300,131,141
shooting basketball,mmGSQfAVPgM,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/mmGSQfAVPgM_000355_000365,300,355,365
shooting basketball,k2OQ2o7U3vY,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/k2OQ2o7U3vY_000486_000496,301,486,496
shooting basketball,6IYYZQTCSIs,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/6IYYZQTCSIs_000140_000150,300,140,150
shooting basketball,V91EGAtkS8o,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/V91EGAtkS8o_000003_000013,78,3,13
shooting basketball,cgxRomHCp9M,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/cgxRomHCp9M_000017_000027,300,17,27
shooting basketball,xvU1Zt_P97Q,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/xvU1Zt_P97Q_000066_000076,300,66,76
shooting basketball,d3sgSuaBunI,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/d3sgSuaBunI_000147_000157,300,147,157
shooting basketball,xQLZf-1ePZw,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/xQLZf-1ePZw_000029_000039,300,29,39
shooting basketball,Y3oHAIylSrg,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/Y3oHAIylSrg_000031_000041,300,31,41
shooting basketball,im-WH6TyOfg,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/im-WH6TyOfg_000002_000012,300,2,12
shooting basketball,w68UOpC3bUw,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/w68UOpC3bUw_000316_000326,301,316,326
shooting basketball,u6PXN2gCiwY,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/u6PXN2gCiwY_000005_000015,300,5,15
shooting basketball,OTbNyKzKBM4,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/OTbNyKzKBM4_000024_000034,300,24,34
shooting basketball,83IZbPMEO-0,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/83IZbPMEO-0_000035_000045,300,35,45
shooting basketball,y1dW_hxJ70o,/n/fs/visualai-scr/Data/HAT2/seg/shooting basketball/y1dW_hxJ70o_000001_000011,168,1,11
canoeing or kayaking,bVuTVj3Px5I,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/bVuTVj3Px5I_000023_000033,300,23,33
canoeing or kayaking,M6RS0V1fpz0,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/M6RS0V1fpz0_000276_000286,300,276,286
canoeing or kayaking,lSn3r6Z5x9o,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/lSn3r6Z5x9o_000005_000015,300,5,15
canoeing or kayaking,2ENSwCFJ07A,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/2ENSwCFJ07A_000016_000026,300,16,26
canoeing or kayaking,P5mVA36sLAw,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/P5mVA36sLAw_000069_000079,300,69,79
canoeing or kayaking,swDObGd9wd4,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/swDObGd9wd4_000025_000035,289,25,35
canoeing or kayaking,YLuft2I6YYc,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/YLuft2I6YYc_000092_000102,600,92,102
canoeing or kayaking,OMRKSAfDAeI,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/OMRKSAfDAeI_000012_000022,300,12,22
canoeing or kayaking,CVVl8eqNu6Q,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/CVVl8eqNu6Q_000059_000069,300,59,69
canoeing or kayaking,L9kGSSjjOGw,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/L9kGSSjjOGw_000076_000086,301,76,86
canoeing or kayaking,iC8LsUzmPbc,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/iC8LsUzmPbc_000134_000144,300,134,144
canoeing or kayaking,0L4kvkUfs1U,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/0L4kvkUfs1U_000265_000275,300,265,275
canoeing or kayaking,Bi5SWEY6uH8,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/Bi5SWEY6uH8_000034_000044,300,34,44
canoeing or kayaking,Fhj3gXyUukk,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/Fhj3gXyUukk_000330_000340,300,330,340
canoeing or kayaking,J72oNR8Tu9A,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/J72oNR8Tu9A_000036_000046,300,36,46
canoeing or kayaking,ZDqjye955e0,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/ZDqjye955e0_000018_000028,300,18,28
canoeing or kayaking,7Y634PdmHfg,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/7Y634PdmHfg_000002_000012,300,2,12
canoeing or kayaking,vy_smznPmb4,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/vy_smznPmb4_000251_000261,300,251,261
canoeing or kayaking,FqCVQSDxOSs,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/FqCVQSDxOSs_000773_000783,300,773,783
canoeing or kayaking,cdDu63UKbu0,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/cdDu63UKbu0_000164_000174,300,164,174
canoeing or kayaking,0miLHsKXUkU,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/0miLHsKXUkU_000200_000210,300,200,210
canoeing or kayaking,UucWpOv98i0,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/UucWpOv98i0_000119_000129,300,119,129
canoeing or kayaking,mA-lWZvha1M,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/mA-lWZvha1M_000187_000197,300,187,197
canoeing or kayaking,L1mDlSDbb9k,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/L1mDlSDbb9k_000009_000019,266,9,19
canoeing or kayaking,30XJ1bHCoJU,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/30XJ1bHCoJU_000017_000027,300,17,27
canoeing or kayaking,rRMrz9vWcXc,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/rRMrz9vWcXc_000132_000142,300,132,142
canoeing or kayaking,9TPkWhaXoOk,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/9TPkWhaXoOk_000003_000013,300,3,13
canoeing or kayaking,jZNpH-jzWKw,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/jZNpH-jzWKw_000002_000012,300,2,12
canoeing or kayaking,YbLmMm66uUk,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/YbLmMm66uUk_000192_000202,300,192,202
canoeing or kayaking,0lqKvDiwZDc,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/0lqKvDiwZDc_000171_000181,300,171,181
canoeing or kayaking,pBBrIG60_gg,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/pBBrIG60_gg_000151_000161,300,151,161
canoeing or kayaking,9cIsiB_i6Ic,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/9cIsiB_i6Ic_000075_000085,300,75,85
canoeing or kayaking,neGcxrCAyug,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/neGcxrCAyug_000075_000085,300,75,85
canoeing or kayaking,UWgcHni-cjk,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/UWgcHni-cjk_000035_000045,300,35,45
canoeing or kayaking,kaFzwyb3Cu0,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/kaFzwyb3Cu0_000171_000181,238,171,181
canoeing or kayaking,QH91U0Rj5Q8,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/QH91U0Rj5Q8_000099_000109,301,99,109
canoeing or kayaking,1tuNr4Th22I,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/1tuNr4Th22I_000055_000065,300,55,65
canoeing or kayaking,lUpRBEy6NJE,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/lUpRBEy6NJE_000020_000030,300,20,30
canoeing or kayaking,g2xe9ZSqBSk,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/g2xe9ZSqBSk_000099_000109,300,99,109
canoeing or kayaking,0V61r7VFl9E,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/0V61r7VFl9E_000179_000189,300,179,189
canoeing or kayaking,APbBBzEq7oo,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/APbBBzEq7oo_000335_000345,300,335,345
canoeing or kayaking,ipshO0VZ5do,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/ipshO0VZ5do_000033_000043,300,33,43
canoeing or kayaking,DIaKcGmlndw,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/DIaKcGmlndw_000234_000244,300,234,244
canoeing or kayaking,ive9UcpyQzc,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/ive9UcpyQzc_000027_000037,300,27,37
canoeing or kayaking,mF-6ouVNXIs,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/mF-6ouVNXIs_000019_000029,300,19,29
canoeing or kayaking,g6JbVxvMXV0,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/g6JbVxvMXV0_000029_000039,300,29,39
canoeing or kayaking,1f1GgvbqPhU,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/1f1GgvbqPhU_000002_000012,300,2,12
canoeing or kayaking,XbcgFbULacs,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/XbcgFbULacs_000162_000172,300,162,172
canoeing or kayaking,SJfxkFQjS8o,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/SJfxkFQjS8o_000083_000093,300,83,93
canoeing or kayaking,J6YLyBlmkZw,/n/fs/visualai-scr/Data/HAT2/seg/canoeing or kayaking/J6YLyBlmkZw_000013_000023,300,13,23
surfing water,hBhqXx8u9JI,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/hBhqXx8u9JI_000007_000017,300,7,17
surfing water,jEh7xb_RPKY,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/jEh7xb_RPKY_000059_000069,300,59,69
surfing water,-6UpPdfVoyg,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/-6UpPdfVoyg_000047_000057,300,47,57
surfing water,Q4kAb9-wvCw,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/Q4kAb9-wvCw_000364_000374,300,364,374
surfing water,HWIFTNbNOTk,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/HWIFTNbNOTk_000130_000140,300,130,140
surfing water,zqsBshg9764,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/zqsBshg9764_000004_000014,168,4,14
surfing water,g42jMCq1E4Q,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/g42jMCq1E4Q_000081_000091,300,81,91
surfing water,WhFMDZt4u5s,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/WhFMDZt4u5s_000064_000074,300,64,74
surfing water,FMfkibqFapo,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/FMfkibqFapo_000077_000087,301,77,87
surfing water,r2U-mAIEEYU,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/r2U-mAIEEYU_000000_000010,300,0,10
surfing water,5qZvnuDbDFY,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/5qZvnuDbDFY_000002_000012,300,2,12
surfing water,79RD1NrELZw,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/79RD1NrELZw_000013_000023,300,13,23
surfing water,D1q_q75iB4c,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/D1q_q75iB4c_000011_000021,300,11,21
surfing water,WwJkHR_-Vao,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/WwJkHR_-Vao_000025_000035,300,25,35
surfing water,jDTfMSxMSjQ,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/jDTfMSxMSjQ_000112_000122,300,112,122
surfing water,810dEynPvOo,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/810dEynPvOo_000002_000012,300,2,12
surfing water,79Dk3kqInn4,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/79Dk3kqInn4_000033_000043,300,33,43
surfing water,0Nr7AVRWCSo,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/0Nr7AVRWCSo_000042_000052,300,42,52
surfing water,IyXLVTS9qlY,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/IyXLVTS9qlY_000108_000118,300,108,118
surfing water,4nINL5ArZy4,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/4nINL5ArZy4_000107_000117,225,107,117
surfing water,p7Z0VAa5O_Y,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/p7Z0VAa5O_Y_000000_000010,300,0,10
surfing water,BrmGqgEtitM,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/BrmGqgEtitM_000099_000109,300,99,109
surfing water,PCiILQfGnu8,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/PCiILQfGnu8_000036_000046,300,36,46
surfing water,Xw4fT9C0koA,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/Xw4fT9C0koA_000176_000186,300,176,186
surfing water,TpFbyym67yU,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/TpFbyym67yU_000003_000013,300,3,13
surfing water,38ibwbAsJec,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/38ibwbAsJec_000066_000076,300,66,76
surfing water,Sff3YVASTkA,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/Sff3YVASTkA_000125_000135,300,125,135
surfing water,JyU3L6USwNU,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/JyU3L6USwNU_000166_000176,300,166,176
surfing water,0tlSAcpc7_o,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/0tlSAcpc7_o_000229_000239,300,229,239
surfing water,-G_tgkmqChg,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/-G_tgkmqChg_000072_000082,300,72,82
surfing water,h723ANamgDY,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/h723ANamgDY_000011_000021,300,11,21
surfing water,5fUrrz4SMmM,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/5fUrrz4SMmM_000082_000092,300,82,92
surfing water,CDssc5DEun4,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/CDssc5DEun4_000090_000100,300,90,100
surfing water,CZtMKdIWUdM,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/CZtMKdIWUdM_000775_000785,300,775,785
surfing water,SBY2F917gBs,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/SBY2F917gBs_000000_000010,300,0,10
surfing water,bv23htbOMMs,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/bv23htbOMMs_000004_000014,300,4,14
surfing water,8cKtR2aYbeo,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/8cKtR2aYbeo_000014_000024,194,14,24
surfing water,huD7LQBrg2k,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/huD7LQBrg2k_000057_000067,300,57,67
surfing water,yF3kyTjZuz4,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/yF3kyTjZuz4_000000_000010,300,0,10
surfing water,T3lnkhq9gvA,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/T3lnkhq9gvA_000018_000028,300,18,28
surfing water,4XeeI5868Y4,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/4XeeI5868Y4_000031_000041,300,31,41
surfing water,FEJFDsPci1o,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/FEJFDsPci1o_000135_000145,300,135,145
surfing water,MM-HW0kdYy0,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/MM-HW0kdYy0_000108_000118,300,108,118
surfing water,ZFat-Gd-ws8,/n/fs/visualai-scr/Data/HAT2/seg/surfing water/ZFat-Gd-ws8_000140_000150,300,140,150
