label,youtube_id,time_start,time_end,original_path,segmented_path,background_only_path,has_original,has_segmented,has_background
playing saxophone,lmrqi-lpHkg,261,271,/n/fs/visualai-scr/Data/HAT2/original/playing saxophone/lmrqi-lpHkg_000261_000271,/n/fs/visualai-scr/Data/HAT2/seg/playing saxophone/lmrqi-lpHkg_000261_000271,/n/fs/visualai-scr/Data/HAT2/inpaint/playing saxophone/lmrqi-lpHkg_000261_000271,True,True,True
playing saxophone,nRC40jLHx0w,194,204,/n/fs/visualai-scr/Data/HAT2/original/playing saxophone/nRC40jLHx0w_000194_000204,/n/fs/visualai-scr/Data/HAT2/seg/playing saxophone/nRC40jLHx0w_000194_000204,/n/fs/visualai-scr/Data/HAT2/inpaint/playing saxophone/nRC40jLHx0w_000194_000204,True,True,True
playing saxophone,o12VFXBVhfs,0,10,/n/fs/visualai-scr/Data/HAT2/original/playing saxophone/o12VFXBVhfs_000000_000010,/n/fs/visualai-scr/Data/HAT2/seg/playing saxophone/o12VFXBVhfs_000000_000010,/n/fs/visualai-scr/Data/HAT2/inpaint/playing saxophone/o12VFXBVhfs_000000_000010,True,True,True
playing saxophone,osE7Tz4k_gc,197,207,/n/fs/visualai-scr/Data/HAT2/original/playing saxophone/osE7Tz4k_gc_000197_000207,/n/fs/visualai-scr/Data/HAT2/seg/playing saxophone/osE7Tz4k_gc_000197_000207,/n/fs/visualai-scr/Data/HAT2/inpaint/playing saxophone/osE7Tz4k_gc_000197_000207,True,True,True
playing saxophone,rHY2iPRm9uQ,2,12,/n/fs/visualai-scr/Data/HAT2/original/playing saxophone/rHY2iPRm9uQ_000002_000012,/n/fs/visualai-scr/Data/HAT2/seg/playing saxophone/rHY2iPRm9uQ_000002_000012,/n/fs/visualai-scr/Data/HAT2/inpaint/playing saxophone/rHY2iPRm9uQ_000002_000012,True,True,True
playing saxophone,rlDGXO3KwO4,1,11,/n/fs/visualai-scr/Data/HAT2/original/playing saxophone/rlDGXO3KwO4_000001_000011,/n/fs/visualai-scr/Data/HAT2/seg/playing saxophone/rlDGXO3KwO4_000001_000011,/n/fs/visualai-scr/Data/HAT2/inpaint/playing saxophone/rlDGXO3KwO4_000001_000011,True,True,True
playing saxophone,tAQ57N-P4Uc,21,31,/n/fs/visualai-scr/Data/HAT2/original/playing saxophone/tAQ57N-P4Uc_000021_000031,/n/fs/visualai-scr/Data/HAT2/seg/playing saxophone/tAQ57N-P4Uc_000021_000031,/n/fs/visualai-scr/Data/HAT2/inpaint/playing saxophone/tAQ57N-P4Uc_000021_000031,True,True,True
playing saxophone,uukFI6uF-Uk,45,55,/n/fs/visualai-scr/Data/HAT2/original/playing saxophone/uukFI6uF-Uk_000045_000055,/n/fs/visualai-scr/Data/HAT2/seg/playing saxophone/uukFI6uF-Uk_000045_000055,/n/fs/visualai-scr/Data/HAT2/inpaint/playing saxophone/uukFI6uF-Uk_000045_000055,True,True,True
playing saxophone,xmue_fxvlp0,32,42,/n/fs/visualai-scr/Data/HAT2/original/playing saxophone/xmue_fxvlp0_000032_000042,/n/fs/visualai-scr/Data/HAT2/seg/playing saxophone/xmue_fxvlp0_000032_000042,/n/fs/visualai-scr/Data/HAT2/inpaint/playing saxophone/xmue_fxvlp0_000032_000042,True,True,True
playing saxophone,ydL4ZaS4BeQ,7,17,/n/fs/visualai-scr/Data/HAT2/original/playing saxophone/ydL4ZaS4BeQ_000007_000017,/n/fs/visualai-scr/Data/HAT2/seg/playing saxophone/ydL4ZaS4BeQ_000007_000017,/n/fs/visualai-scr/Data/HAT2/inpaint/playing saxophone/ydL4ZaS4BeQ_000007_000017,True,True,True
playing saxophone,ymeIZj6pE-A,1,11,/n/fs/visualai-scr/Data/HAT2/original/playing saxophone/ymeIZj6pE-A_000001_000011,/n/fs/visualai-scr/Data/HAT2/seg/playing saxophone/ymeIZj6pE-A_000001_000011,/n/fs/visualai-scr/Data/HAT2/inpaint/playing saxophone/ymeIZj6pE-A_000001_000011,True,True,True
playing tennis,-cIFpF1gGbE,13,23,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/-cIFpF1gGbE_000013_000023,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/-cIFpF1gGbE_000013_000023,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/-cIFpF1gGbE_000013_000023,True,True,True
playing tennis,-whdHn9Mbcc,0,10,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/-whdHn9Mbcc_000000_000010,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/-whdHn9Mbcc_000000_000010,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/-whdHn9Mbcc_000000_000010,True,True,True
playing tennis,04qp3eQSmJc,106,116,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/04qp3eQSmJc_000106_000116,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/04qp3eQSmJc_000106_000116,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/04qp3eQSmJc_000106_000116,True,True,True
playing tennis,3cohYreibXk,31,41,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/3cohYreibXk_000031_000041,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/3cohYreibXk_000031_000041,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/3cohYreibXk_000031_000041,True,True,True
playing tennis,4516t11fQWM,28,38,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/4516t11fQWM_000028_000038,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/4516t11fQWM_000028_000038,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/4516t11fQWM_000028_000038,True,True,True
playing tennis,4TfpfZPfM9s,16,26,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/4TfpfZPfM9s_000016_000026,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/4TfpfZPfM9s_000016_000026,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/4TfpfZPfM9s_000016_000026,True,True,True
playing tennis,5DleTJAks5E,317,327,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/5DleTJAks5E_000317_000327,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/5DleTJAks5E_000317_000327,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/5DleTJAks5E_000317_000327,True,True,True
playing tennis,5tz1GXB4otY,85,95,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/5tz1GXB4otY_000085_000095,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/5tz1GXB4otY_000085_000095,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/5tz1GXB4otY_000085_000095,True,True,True
playing tennis,6aB7leh0ho4,285,295,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/6aB7leh0ho4_000285_000295,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/6aB7leh0ho4_000285_000295,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/6aB7leh0ho4_000285_000295,True,True,True
playing tennis,6yj1AlZW5og,98,108,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/6yj1AlZW5og_000098_000108,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/6yj1AlZW5og_000098_000108,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/6yj1AlZW5og_000098_000108,True,True,True
playing tennis,BiPEqlFe9uA,24,34,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/BiPEqlFe9uA_000024_000034,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/BiPEqlFe9uA_000024_000034,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/BiPEqlFe9uA_000024_000034,True,True,True
playing tennis,DR2x0iYXt_8,181,191,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/DR2x0iYXt_8_000181_000191,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/DR2x0iYXt_8_000181_000191,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/DR2x0iYXt_8_000181_000191,True,True,True
playing tennis,FZXpPZmEoCc,5,15,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/FZXpPZmEoCc_000005_000015,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/FZXpPZmEoCc_000005_000015,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/FZXpPZmEoCc_000005_000015,True,True,True
playing tennis,GVK6q6VYAGs,23,33,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/GVK6q6VYAGs_000023_000033,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/GVK6q6VYAGs_000023_000033,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/GVK6q6VYAGs_000023_000033,True,True,True
playing tennis,KUPwOAgtqOo,4,14,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/KUPwOAgtqOo_000004_000014,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/KUPwOAgtqOo_000004_000014,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/KUPwOAgtqOo_000004_000014,True,True,True
playing tennis,KcBFSLIHRzg,78,88,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/KcBFSLIHRzg_000078_000088,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/KcBFSLIHRzg_000078_000088,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/KcBFSLIHRzg_000078_000088,True,True,True
playing tennis,OY0ZXpdz8kg,46,56,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/OY0ZXpdz8kg_000046_000056,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/OY0ZXpdz8kg_000046_000056,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/OY0ZXpdz8kg_000046_000056,True,True,True
playing tennis,Os-vJnfpeeQ,245,255,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/Os-vJnfpeeQ_000245_000255,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/Os-vJnfpeeQ_000245_000255,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/Os-vJnfpeeQ_000245_000255,True,True,True
playing tennis,P7dXc72kXqw,1,11,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/P7dXc72kXqw_000001_000011,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/P7dXc72kXqw_000001_000011,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/P7dXc72kXqw_000001_000011,True,True,True
playing tennis,PbaPKt859FA,5,15,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/PbaPKt859FA_000005_000015,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/PbaPKt859FA_000005_000015,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/PbaPKt859FA_000005_000015,True,True,True
playing tennis,PztvYcSI9Xg,1,11,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/PztvYcSI9Xg_000001_000011,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/PztvYcSI9Xg_000001_000011,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/PztvYcSI9Xg_000001_000011,True,True,True
playing tennis,R5CWAwtijVI,1618,1628,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/R5CWAwtijVI_001618_001628,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/R5CWAwtijVI_001618_001628,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/R5CWAwtijVI_001618_001628,True,True,True
playing tennis,RiWnTzH6dxA,17,27,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/RiWnTzH6dxA_000017_000027,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/RiWnTzH6dxA_000017_000027,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/RiWnTzH6dxA_000017_000027,True,True,True
playing tennis,SrHa83aDpio,2,12,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/SrHa83aDpio_000002_000012,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/SrHa83aDpio_000002_000012,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/SrHa83aDpio_000002_000012,True,True,True
playing tennis,VC6d02z2_Sc,14,24,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/VC6d02z2_Sc_000014_000024,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/VC6d02z2_Sc_000014_000024,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/VC6d02z2_Sc_000014_000024,True,True,True
playing tennis,VoAJFfutNlg,60,70,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/VoAJFfutNlg_000060_000070,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/VoAJFfutNlg_000060_000070,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/VoAJFfutNlg_000060_000070,True,True,True
playing tennis,WQF4-90alg4,131,141,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/WQF4-90alg4_000131_000141,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/WQF4-90alg4_000131_000141,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/WQF4-90alg4_000131_000141,True,True,True
playing tennis,XUZH1vOt-WQ,297,307,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/XUZH1vOt-WQ_000297_000307,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/XUZH1vOt-WQ_000297_000307,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/XUZH1vOt-WQ_000297_000307,True,True,True
playing tennis,XqC5n_zyCic,77,87,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/XqC5n_zyCic_000077_000087,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/XqC5n_zyCic_000077_000087,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/XqC5n_zyCic_000077_000087,True,True,True
playing tennis,_2gAmbFniPE,25,35,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/_2gAmbFniPE_000025_000035,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/_2gAmbFniPE_000025_000035,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/_2gAmbFniPE_000025_000035,True,True,True
playing tennis,b7SLPvwo2mA,52,62,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/b7SLPvwo2mA_000052_000062,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/b7SLPvwo2mA_000052_000062,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/b7SLPvwo2mA_000052_000062,True,True,True
playing tennis,b8zqp7thCkM,105,115,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/b8zqp7thCkM_000105_000115,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/b8zqp7thCkM_000105_000115,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/b8zqp7thCkM_000105_000115,True,True,True
playing tennis,e2dwACRESXc,82,92,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/e2dwACRESXc_000082_000092,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/e2dwACRESXc_000082_000092,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/e2dwACRESXc_000082_000092,True,True,True
playing tennis,eB32RQVVIlE,1,11,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/eB32RQVVIlE_000001_000011,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/eB32RQVVIlE_000001_000011,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/eB32RQVVIlE_000001_000011,True,True,True
playing tennis,eVOwQGj0ImI,464,474,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/eVOwQGj0ImI_000464_000474,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/eVOwQGj0ImI_000464_000474,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/eVOwQGj0ImI_000464_000474,True,True,True
playing tennis,f56IXv5ySqY,379,389,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/f56IXv5ySqY_000379_000389,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/f56IXv5ySqY_000379_000389,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/f56IXv5ySqY_000379_000389,True,True,True
playing tennis,hB2DZcypK0Y,187,197,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/hB2DZcypK0Y_000187_000197,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/hB2DZcypK0Y_000187_000197,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/hB2DZcypK0Y_000187_000197,True,True,True
playing tennis,iWvuyKZN6Bg,240,250,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/iWvuyKZN6Bg_000240_000250,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/iWvuyKZN6Bg_000240_000250,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/iWvuyKZN6Bg_000240_000250,True,True,True
playing tennis,lj1-JzfdDoQ,314,324,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/lj1-JzfdDoQ_000314_000324,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/lj1-JzfdDoQ_000314_000324,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/lj1-JzfdDoQ_000314_000324,True,True,True
playing tennis,lkf8t3P7pEU,63,73,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/lkf8t3P7pEU_000063_000073,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/lkf8t3P7pEU_000063_000073,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/lkf8t3P7pEU_000063_000073,True,True,True
playing tennis,ma7UszE8wqA,428,438,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/ma7UszE8wqA_000428_000438,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/ma7UszE8wqA_000428_000438,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/ma7UszE8wqA_000428_000438,True,True,True
playing tennis,n89Vt1KieGw,3,13,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/n89Vt1KieGw_000003_000013,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/n89Vt1KieGw_000003_000013,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/n89Vt1KieGw_000003_000013,True,True,True
playing tennis,nDCBJOJWCmU,205,215,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/nDCBJOJWCmU_000205_000215,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/nDCBJOJWCmU_000205_000215,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/nDCBJOJWCmU_000205_000215,True,True,True
playing tennis,o79s5eOAF-c,379,389,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/o79s5eOAF-c_000379_000389,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/o79s5eOAF-c_000379_000389,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/o79s5eOAF-c_000379_000389,True,True,True
playing tennis,qDdaMDceoEU,143,153,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/qDdaMDceoEU_000143_000153,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/qDdaMDceoEU_000143_000153,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/qDdaMDceoEU_000143_000153,True,True,True
playing tennis,rZehb8BQwc4,34,44,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/rZehb8BQwc4_000034_000044,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/rZehb8BQwc4_000034_000044,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/rZehb8BQwc4_000034_000044,True,True,True
playing tennis,sjDBac4tZOw,0,10,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/sjDBac4tZOw_000000_000010,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/sjDBac4tZOw_000000_000010,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/sjDBac4tZOw_000000_000010,True,True,True
playing tennis,tsnbD70rddU,24,34,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/tsnbD70rddU_000024_000034,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/tsnbD70rddU_000024_000034,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/tsnbD70rddU_000024_000034,True,True,True
playing tennis,us_pXO_vwPc,31,41,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/us_pXO_vwPc_000031_000041,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/us_pXO_vwPc_000031_000041,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/us_pXO_vwPc_000031_000041,True,True,True
playing tennis,vvEVrgYIMdc,46,56,/n/fs/visualai-scr/Data/HAT2/original/playing tennis/vvEVrgYIMdc_000046_000056,/n/fs/visualai-scr/Data/HAT2/seg/playing tennis/vvEVrgYIMdc_000046_000056,/n/fs/visualai-scr/Data/HAT2/inpaint/playing tennis/vvEVrgYIMdc_000046_000056,True,True,True
playing trumpet,-BtzVCzSnLk,73,83,/n/fs/visualai-scr/Data/HAT2/original/playing trumpet/-BtzVCzSnLk_000073_000083,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/-BtzVCzSnLk_000073_000083,/n/fs/visualai-scr/Data/HAT2/inpaint/playing trumpet/-BtzVCzSnLk_000073_000083,True,True,True
playing trumpet,2gi1aSciYmE,12,22,/n/fs/visualai-scr/Data/HAT2/original/playing trumpet/2gi1aSciYmE_000012_000022,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/2gi1aSciYmE_000012_000022,/n/fs/visualai-scr/Data/HAT2/inpaint/playing trumpet/2gi1aSciYmE_000012_000022,True,True,True
playing trumpet,3f9VlqbXH2I,114,124,/n/fs/visualai-scr/Data/HAT2/original/playing trumpet/3f9VlqbXH2I_000114_000124,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/3f9VlqbXH2I_000114_000124,/n/fs/visualai-scr/Data/HAT2/inpaint/playing trumpet/3f9VlqbXH2I_000114_000124,True,True,True
playing trumpet,41L6aYvDYHk,23,33,/n/fs/visualai-scr/Data/HAT2/original/playing trumpet/41L6aYvDYHk_000023_000033,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/41L6aYvDYHk_000023_000033,/n/fs/visualai-scr/Data/HAT2/inpaint/playing trumpet/41L6aYvDYHk_000023_000033,True,True,True
playing trumpet,5RFlvWslIm8,46,56,/n/fs/visualai-scr/Data/HAT2/original/playing trumpet/5RFlvWslIm8_000046_000056,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/5RFlvWslIm8_000046_000056,/n/fs/visualai-scr/Data/HAT2/inpaint/playing trumpet/5RFlvWslIm8_000046_000056,True,True,True
playing trumpet,5j1oz2hmq8Q,2,12,/n/fs/visualai-scr/Data/HAT2/original/playing trumpet/5j1oz2hmq8Q_000002_000012,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/5j1oz2hmq8Q_000002_000012,/n/fs/visualai-scr/Data/HAT2/inpaint/playing trumpet/5j1oz2hmq8Q_000002_000012,True,True,True
playing trumpet,60_dPIw6Qvo,153,163,/n/fs/visualai-scr/Data/HAT2/original/playing trumpet/60_dPIw6Qvo_000153_000163,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/60_dPIw6Qvo_000153_000163,/n/fs/visualai-scr/Data/HAT2/inpaint/playing trumpet/60_dPIw6Qvo_000153_000163,True,True,True
playing trumpet,6OV0aQq22lE,353,363,/n/fs/visualai-scr/Data/HAT2/original/playing trumpet/6OV0aQq22lE_000353_000363,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/6OV0aQq22lE_000353_000363,/n/fs/visualai-scr/Data/HAT2/inpaint/playing trumpet/6OV0aQq22lE_000353_000363,True,True,True
playing trumpet,6kLO27G-7DA,36,46,/n/fs/visualai-scr/Data/HAT2/original/playing trumpet/6kLO27G-7DA_000036_000046,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/6kLO27G-7DA_000036_000046,/n/fs/visualai-scr/Data/HAT2/inpaint/playing trumpet/6kLO27G-7DA_000036_000046,True,True,True
playing trumpet,7mpX78LIkVM,45,55,/n/fs/visualai-scr/Data/HAT2/original/playing trumpet/7mpX78LIkVM_000045_000055,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/7mpX78LIkVM_000045_000055,/n/fs/visualai-scr/Data/HAT2/inpaint/playing trumpet/7mpX78LIkVM_000045_000055,True,True,True
playing trumpet,8ZPxIgdJEyw,16,26,/n/fs/visualai-scr/Data/HAT2/original/playing trumpet/8ZPxIgdJEyw_000016_000026,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/8ZPxIgdJEyw_000016_000026,/n/fs/visualai-scr/Data/HAT2/inpaint/playing trumpet/8ZPxIgdJEyw_000016_000026,True,True,True
playing trumpet,Bku1HQeIzK0,119,129,/n/fs/visualai-scr/Data/HAT2/original/playing trumpet/Bku1HQeIzK0_000119_000129,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/Bku1HQeIzK0_000119_000129,/n/fs/visualai-scr/Data/HAT2/inpaint/playing trumpet/Bku1HQeIzK0_000119_000129,True,True,True
playing trumpet,Kuu-2bhOw4A,157,167,/n/fs/visualai-scr/Data/HAT2/original/playing trumpet/Kuu-2bhOw4A_000157_000167,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/Kuu-2bhOw4A_000157_000167,/n/fs/visualai-scr/Data/HAT2/inpaint/playing trumpet/Kuu-2bhOw4A_000157_000167,True,True,True
playing trumpet,LNBOnvyDZj4,40,50,/n/fs/visualai-scr/Data/HAT2/original/playing trumpet/LNBOnvyDZj4_000040_000050,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/LNBOnvyDZj4_000040_000050,/n/fs/visualai-scr/Data/HAT2/inpaint/playing trumpet/LNBOnvyDZj4_000040_000050,True,True,True
playing trumpet,O07fEiov-vQ,59,69,/n/fs/visualai-scr/Data/HAT2/original/playing trumpet/O07fEiov-vQ_000059_000069,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/O07fEiov-vQ_000059_000069,/n/fs/visualai-scr/Data/HAT2/inpaint/playing trumpet/O07fEiov-vQ_000059_000069,True,True,True
playing trumpet,TL-jX3mjc3k,88,98,/n/fs/visualai-scr/Data/HAT2/original/playing trumpet/TL-jX3mjc3k_000088_000098,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/TL-jX3mjc3k_000088_000098,/n/fs/visualai-scr/Data/HAT2/inpaint/playing trumpet/TL-jX3mjc3k_000088_000098,True,True,True
playing trumpet,VQkePUpX3Mc,48,58,/n/fs/visualai-scr/Data/HAT2/original/playing trumpet/VQkePUpX3Mc_000048_000058,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/VQkePUpX3Mc_000048_000058,/n/fs/visualai-scr/Data/HAT2/inpaint/playing trumpet/VQkePUpX3Mc_000048_000058,True,True,True
playing trumpet,WEvC_iKNa8o,1,11,/n/fs/visualai-scr/Data/HAT2/original/playing trumpet/WEvC_iKNa8o_000001_000011,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/WEvC_iKNa8o_000001_000011,/n/fs/visualai-scr/Data/HAT2/inpaint/playing trumpet/WEvC_iKNa8o_000001_000011,True,True,True
playing trumpet,WVvVKBU4SvM,0,10,/n/fs/visualai-scr/Data/HAT2/original/playing trumpet/WVvVKBU4SvM_000000_000010,/n/fs/visualai-scr/Data/HAT2/seg/playing trumpet/WVvVKBU4SvM_000000_000010,/n/fs/visualai-scr/Data/HAT2/inpaint/playing trumpet/WVvVKBU4SvM_000000_000010,True,True,True
