label,youtube_id,time_start,time_end,full_path,num_files,hasPerson,segmented_path,mask_path,bboxes_info,bbox_vis_path
driving car,FPMBV3rd_hI,77,87,/n/fs/visualai-scr/Data/Mimetics2/driving car/FPMBV3rd_hI_000077_000087,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/driving car/FPMBV3rd_hI_000077_000087,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/driving car/FPMBV3rd_hI_000077_000087,"[{'class': 'person', 'confidence': 0.8932394981384277, 'bbox': [106.13914489746094, 79.87676239013672, 278.9731750488281, 335.23492431640625]}, {'class': 'person', 'confidence': 0.8855485320091248, 'bbox': [234.12698364257812, 39.49628448486328, 396.828369140625, 327.09423828125]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/driving car/FPMBV3rd_hI_000077_000087/bbox_img/bbox_image.jpg
driving car,aJd5kfrA0Vs,341,351,/n/fs/visualai-scr/Data/Mimetics2/driving car/aJd5kfrA0Vs_000341_000351,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/driving car/aJd5kfrA0Vs_000341_000351,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/driving car/aJd5kfrA0Vs_000341_000351,"[{'class': 'person', 'confidence': 0.9005263447761536, 'bbox': [149.1085968017578, 115.458251953125, 489.60211181640625, 712.3271484375]}, {'class': 'person', 'confidence': 0.8971786499023438, 'bbox': [337.609130859375, 110.10498046875, 725.122802734375, 608.2296752929688]}, {'class': 'person', 'confidence': 0.7890893816947937, 'bbox': [1046.3240966796875, 56.53790283203125, 1195.1478271484375, 431.4967041015625]}, {'class': 'person', 'confidence': 0.7800555229187012, 'bbox': [0.315673828125, 117.933349609375, 154.00198364257812, 372.9051513671875]}, {'class': 'person', 'confidence': 0.7512702345848083, 'bbox': [809.6781005859375, 166.0081787109375, 918.1337890625, 393.89727783203125]}, {'class': 'person', 'confidence': 0.7360110282897949, 'bbox': [125.0916748046875, 98.8714599609375, 210.63299560546875, 262.19989013671875]}, {'class': 'person', 'confidence': 0.6700024604797363, 'bbox': [632.759521484375, 138.34071350097656, 733.030029296875, 411.773193359375]}, {'class': 'person', 'confidence': 0.6614320278167725, 'bbox': [714.849609375, 144.6256103515625, 805.9560546875, 382.612548828125]}, {'class': 'person', 'confidence': 0.6446036696434021, 'bbox': [1180.4898681640625, 169.73597717285156, 1279.5194091796875, 403.9293212890625]}, {'class': 'backpack', 'confidence': 0.5320844054222107, 'bbox': [1041.15966796875, 112.05496215820312, 1140.06640625, 231.191162109375]}, {'class': 'person', 'confidence': 0.5209891200065613, 'bbox': [953.3094482421875, 164.914794921875, 1037.9871826171875, 396.48797607421875]}, {'class': 'person', 'confidence': 0.5195953249931335, 'bbox': [882.3473510742188, 166.1033477783203, 1000.0993041992188, 395.80133056640625]}, {'class': 'chair', 'confidence': 0.5143049955368042, 'bbox': [138.9567108154297, 277.96728515625, 403.69317626953125, 716.2967529296875]}, {'class': 'person', 'confidence': 0.4458130896091461, 'bbox': [486.6348876953125, 115.28982543945312, 556.2716064453125, 220.21334838867188]}, {'class': 'person', 'confidence': 0.2964593768119812, 'bbox': [546.1839599609375, 113.69479370117188, 606.4202880859375, 212.80966186523438]}, {'class': 'person', 'confidence': 0.29274970293045044, 'bbox': [1020.5889282226562, 172.56854248046875, 1089.74853515625, 394.971435546875]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/driving car/aJd5kfrA0Vs_000341_000351/bbox_img/bbox_image.jpg
cleaning windows,xGs73XJkM24,0,2,/n/fs/visualai-scr/Data/Mimetics2/cleaning windows/xGs73XJkM24_000000_000002,59,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/cleaning windows/xGs73XJkM24_000000_000002,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/cleaning windows/xGs73XJkM24_000000_000002,"[{'class': 'person', 'confidence': 0.7772659063339233, 'bbox': [197.378173828125, 203.51739501953125, 313.289306640625, 583.9069213867188]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/cleaning windows/xGs73XJkM24_000000_000002/bbox_img/bbox_image.jpg
cleaning windows,2L0fVqR_xtU,3,13,/n/fs/visualai-scr/Data/Mimetics2/cleaning windows/2L0fVqR_xtU_000003_000013,250,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/cleaning windows/2L0fVqR_xtU_000003_000013,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/cleaning windows/2L0fVqR_xtU_000003_000013,"[{'class': 'person', 'confidence': 0.5966535806655884, 'bbox': [632.2435302734375, 197.01271057128906, 767.4822998046875, 453.3016357421875]}, {'class': 'person', 'confidence': 0.27250659465789795, 'bbox': [580.9818115234375, 267.56707763671875, 652.0831298828125, 449.3880615234375]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/cleaning windows/2L0fVqR_xtU_000003_000013/bbox_img/bbox_image.jpg
cleaning windows,6QV4jL5lrJI,12,16,/n/fs/visualai-scr/Data/Mimetics2/cleaning windows/6QV4jL5lrJI_000012_000016,120,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/cleaning windows/6QV4jL5lrJI_000012_000016,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/cleaning windows/6QV4jL5lrJI_000012_000016,"[{'class': 'person', 'confidence': 0.8878306150436401, 'bbox': [38.319061279296875, 73.62030029296875, 167.84243774414062, 194.5008544921875]}, {'class': 'car', 'confidence': 0.46936774253845215, 'bbox': [237.65586853027344, 44.0064697265625, 319.744384765625, 66.8230972290039]}, {'class': 'car', 'confidence': 0.345361590385437, 'bbox': [237.74559020996094, 44.23497009277344, 305.1949462890625, 59.684112548828125]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/cleaning windows/6QV4jL5lrJI_000012_000016/bbox_img/bbox_image.jpg
cleaning windows,NMe-qhhPUTo,156,166,/n/fs/visualai-scr/Data/Mimetics2/cleaning windows/NMe-qhhPUTo_000156_000166,250,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/cleaning windows/NMe-qhhPUTo_000156_000166,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/cleaning windows/NMe-qhhPUTo_000156_000166,"[{'class': 'person', 'confidence': 0.8646722435951233, 'bbox': [207.72125244140625, 72.05044555664062, 351.4098205566406, 346.467041015625]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/cleaning windows/NMe-qhhPUTo_000156_000166/bbox_img/bbox_image.jpg
shooting basketball,GyjPg9e1lvs,85,88,/n/fs/visualai-scr/Data/Mimetics2/shooting basketball/GyjPg9e1lvs_000085_000088,90,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/shooting basketball/GyjPg9e1lvs_000085_000088,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/shooting basketball/GyjPg9e1lvs_000085_000088,"[{'class': 'chair', 'confidence': 0.8660433292388916, 'bbox': [1096.532470703125, 450.3246765136719, 1279.353271484375, 716.052734375]}, {'class': 'person', 'confidence': 0.7928282618522644, 'bbox': [873.62939453125, 200.04034423828125, 1026.8328857421875, 373.03021240234375]}, {'class': 'chair', 'confidence': 0.7913997769355774, 'bbox': [459.1478271484375, 425.8309326171875, 584.200927734375, 606.6484375]}, {'class': 'chair', 'confidence': 0.7430354356765747, 'bbox': [340.84527587890625, 432.3299865722656, 456.34246826171875, 547.1705322265625]}, {'class': 'chair', 'confidence': 0.6448010802268982, 'bbox': [798.8941650390625, 415.3926086425781, 1091.8721923828125, 716.677978515625]}, {'class': 'chair', 'confidence': 0.5820913314819336, 'bbox': [209.74957275390625, 351.0103759765625, 320.211669921875, 418.5074462890625]}, {'class': 'chair', 'confidence': 0.5114465951919556, 'bbox': [578.7681884765625, 417.87615966796875, 667.858154296875, 620.7571411132812]}, {'class': 'chair', 'confidence': 0.4379284083843231, 'bbox': [194.98004150390625, 625.546142578125, 754.4888305664062, 715.33642578125]}, {'class': 'chair', 'confidence': 0.42868345975875854, 'bbox': [176.53732299804688, 445.0400390625, 301.280517578125, 514.6007080078125]}, {'class': 'dining table', 'confidence': 0.36111608147621155, 'bbox': [624.933837890625, 354.5220947265625, 1280.0, 713.5067138671875]}, {'class': 'chair', 'confidence': 0.27395644783973694, 'bbox': [110.2652587890625, 362.73065185546875, 154.201171875, 415.587158203125]}, {'class': 'dining table', 'confidence': 0.25962018966674805, 'bbox': [634.3603515625, 346.9639892578125, 1279.969970703125, 463.36175537109375]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/shooting basketball/GyjPg9e1lvs_000085_000088/bbox_img/bbox_image.jpg
shooting basketball,lSxv5M4-8tE,40,41,/n/fs/visualai-scr/Data/Mimetics2/shooting basketball/lSxv5M4-8tE_000040_000041,30,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/shooting basketball/lSxv5M4-8tE_000040_000041,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/shooting basketball/lSxv5M4-8tE_000040_000041,"[{'class': 'person', 'confidence': 0.9109926223754883, 'bbox': [0.5786018371582031, 303.55657958984375, 141.72474670410156, 715.5870361328125]}, {'class': 'person', 'confidence': 0.8491501212120056, 'bbox': [235.06106567382812, 262.46893310546875, 374.7016906738281, 632.2018432617188]}, {'class': 'person', 'confidence': 0.655170738697052, 'bbox': [331.34149169921875, 384.39501953125, 405.9471435546875, 719.246337890625]}, {'class': 'person', 'confidence': 0.2532476782798767, 'bbox': [278.5752868652344, 382.46929931640625, 405.6349792480469, 719.6060791015625]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/shooting basketball/lSxv5M4-8tE_000040_000041/bbox_img/bbox_image.jpg
shooting basketball,nrlWz4aIkRI,3,4,/n/fs/visualai-scr/Data/Mimetics2/shooting basketball/nrlWz4aIkRI_000003_000004,30,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/shooting basketball/nrlWz4aIkRI_000003_000004,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/shooting basketball/nrlWz4aIkRI_000003_000004,"[{'class': 'person', 'confidence': 0.6050923466682434, 'bbox': [220.58204650878906, 126.03756713867188, 317.3499755859375, 263.42022705078125]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/shooting basketball/nrlWz4aIkRI_000003_000004/bbox_img/bbox_image.jpg
shooting basketball,XvpuGCv9hyo,29,30,/n/fs/visualai-scr/Data/Mimetics2/shooting basketball/XvpuGCv9hyo_000029_000030,30,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/shooting basketball/XvpuGCv9hyo_000029_000030,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/shooting basketball/XvpuGCv9hyo_000029_000030,"[{'class': 'person', 'confidence': 0.8435018062591553, 'bbox': [72.7745132446289, 93.92875671386719, 109.90200805664062, 208.97213745117188]}, {'class': 'person', 'confidence': 0.8200727105140686, 'bbox': [253.94390869140625, 88.20506286621094, 307.46075439453125, 213.34144592285156]}, {'class': 'person', 'confidence': 0.5557579398155212, 'bbox': [315.9425354003906, 156.95901489257812, 331.4979248046875, 187.60647583007812]}, {'class': 'person', 'confidence': 0.5253101587295532, 'bbox': [225.94825744628906, 141.17379760742188, 242.61753845214844, 191.90866088867188]}, {'class': 'person', 'confidence': 0.37918585538864136, 'bbox': [353.2070007324219, 160.3343505859375, 363.7511291503906, 186.87371826171875]}, {'class': 'person', 'confidence': 0.318712055683136, 'bbox': [362.681884765625, 166.67910766601562, 372.3562316894531, 187.6028289794922]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/shooting basketball/XvpuGCv9hyo_000029_000030/bbox_img/bbox_image.jpg
shooting basketball,YfTcVAUWc74,4,6,/n/fs/visualai-scr/Data/Mimetics2/shooting basketball/YfTcVAUWc74_000004_000006,60,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/shooting basketball/YfTcVAUWc74_000004_000006,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/shooting basketball/YfTcVAUWc74_000004_000006,"[{'class': 'person', 'confidence': 0.902165412902832, 'bbox': [316.9322509765625, 238.73876953125, 527.2611694335938, 683.9034423828125]}, {'class': 'person', 'confidence': 0.8761551976203918, 'bbox': [657.7843017578125, 230.248291015625, 884.8739013671875, 662.9143676757812]}, {'class': 'person', 'confidence': 0.7527080774307251, 'bbox': [1028.611572265625, 294.29400634765625, 1146.25830078125, 587.4730224609375]}, {'class': 'person', 'confidence': 0.7412128448486328, 'bbox': [59.66438293457031, 352.81707763671875, 149.7122802734375, 563.93896484375]}, {'class': 'person', 'confidence': 0.7079512476921082, 'bbox': [1122.376220703125, 327.75592041015625, 1189.654541015625, 574.3812255859375]}, {'class': 'person', 'confidence': 0.6872515082359314, 'bbox': [214.35511779785156, 341.9866943359375, 318.8433837890625, 564.990234375]}, {'class': 'person', 'confidence': 0.6719495058059692, 'bbox': [1199.915283203125, 367.18682861328125, 1266.641357421875, 559.5560302734375]}, {'class': 'person', 'confidence': 0.6396117806434631, 'bbox': [514.5138549804688, 323.6993408203125, 582.2549438476562, 584.6759033203125]}, {'class': 'person', 'confidence': 0.5965832471847534, 'bbox': [140.1529541015625, 360.1358642578125, 214.25399780273438, 559.8084106445312]}, {'class': 'person', 'confidence': 0.45532122254371643, 'bbox': [640.1273193359375, 199.51385498046875, 709.0701904296875, 315.20648193359375]}, {'class': 'person', 'confidence': 0.45417308807373047, 'bbox': [585.96484375, 368.866455078125, 657.216064453125, 557.7930908203125]}, {'class': 'person', 'confidence': 0.26235273480415344, 'bbox': [570.3535766601562, 352.23291015625, 618.1569213867188, 556.7872314453125]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/shooting basketball/YfTcVAUWc74_000004_000006/bbox_img/bbox_image.jpg
canoeing or kayaking,o5soCfdcNdU,0,10,/n/fs/visualai-scr/Data/Mimetics2/canoeing or kayaking/o5soCfdcNdU_000000_000010,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/canoeing or kayaking/o5soCfdcNdU_000000_000010,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/canoeing or kayaking/o5soCfdcNdU_000000_000010,"[{'class': 'person', 'confidence': 0.8388513922691345, 'bbox': [909.64990234375, 237.57220458984375, 1105.99853515625, 681.073974609375]}, {'class': 'truck', 'confidence': 0.4227040708065033, 'bbox': [286.9921569824219, 125.86451721191406, 1272.1689453125, 566.0400390625]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/canoeing or kayaking/o5soCfdcNdU_000000_000010/bbox_img/bbox_image.jpg
canoeing or kayaking,89BVtt8r0hQ,25,30,/n/fs/visualai-scr/Data/Mimetics2/canoeing or kayaking/89BVtt8r0hQ_000025_000030,150,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/canoeing or kayaking/89BVtt8r0hQ_000025_000030,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/canoeing or kayaking/89BVtt8r0hQ_000025_000030,"[{'class': 'person', 'confidence': 0.8801067471504211, 'bbox': [501.40460205078125, 189.4838104248047, 805.5409545898438, 455.17437744140625]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/canoeing or kayaking/89BVtt8r0hQ_000025_000030/bbox_img/bbox_image.jpg
canoeing or kayaking,T7mhaaJ70u4,13,16,/n/fs/visualai-scr/Data/Mimetics2/canoeing or kayaking/T7mhaaJ70u4_000013_000016,90,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/canoeing or kayaking/T7mhaaJ70u4_000013_000016,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/canoeing or kayaking/T7mhaaJ70u4_000013_000016,"[{'class': 'person', 'confidence': 0.7876776456832886, 'bbox': [187.85211181640625, 99.09555053710938, 284.5475158691406, 319.23504638671875]}, {'class': 'oven', 'confidence': 0.33226174116134644, 'bbox': [0.02544403076171875, 235.92176818847656, 56.25214385986328, 291.68359375]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/canoeing or kayaking/T7mhaaJ70u4_000013_000016/bbox_img/bbox_image.jpg
surfing water,zVk-hIYzOXY,114,119,/n/fs/visualai-scr/Data/Mimetics2/surfing water/zVk-hIYzOXY_000114_000119,150,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/surfing water/zVk-hIYzOXY_000114_000119,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/surfing water/zVk-hIYzOXY_000114_000119,"[{'class': 'person', 'confidence': 0.8661397695541382, 'bbox': [601.058349609375, 171.82855224609375, 921.6025390625, 531.5912475585938]}, {'class': 'skateboard', 'confidence': 0.7700249552726746, 'bbox': [550.800537109375, 469.32672119140625, 1007.064697265625, 566.0316772460938]}, {'class': 'dog', 'confidence': 0.5569496154785156, 'bbox': [578.747314453125, 151.90188598632812, 712.1865234375, 336.3994445800781]}, {'class': 'mouse', 'confidence': 0.4908057153224945, 'bbox': [0.3100128173828125, 275.435791015625, 153.2940216064453, 378.9658203125]}, {'class': 'mouse', 'confidence': 0.4827210009098053, 'bbox': [68.18223571777344, 165.60736083984375, 125.32485961914062, 194.28366088867188]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/surfing water/zVk-hIYzOXY_000114_000119/bbox_img/bbox_image.jpg
surfing water,TRcCyetKj0o,188,192,/n/fs/visualai-scr/Data/Mimetics2/surfing water/TRcCyetKj0o_000188_000192,119,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/surfing water/TRcCyetKj0o_000188_000192,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/surfing water/TRcCyetKj0o_000188_000192,"[{'class': 'person', 'confidence': 0.8611477613449097, 'bbox': [257.92523193359375, 98.44420623779297, 337.13623046875, 270.9291687011719]}, {'class': 'bird', 'confidence': 0.4162994921207428, 'bbox': [100.2337417602539, 132.2833251953125, 157.01187133789062, 184.6534423828125]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/surfing water/TRcCyetKj0o_000188_000192/bbox_img/bbox_image.jpg
surfing water,bMNS3HYVpa0,5,11,/n/fs/visualai-scr/Data/Mimetics2/surfing water/bMNS3HYVpa0_000005_000011,180,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/surfing water/bMNS3HYVpa0_000005_000011,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/surfing water/bMNS3HYVpa0_000005_000011,"[{'class': 'person', 'confidence': 0.7965314984321594, 'bbox': [26.6351318359375, 262.28155517578125, 1168.978759765625, 590.6241455078125]}, {'class': 'person', 'confidence': 0.29572007060050964, 'bbox': [27.6268310546875, 89.078125, 1169.3857421875, 632.7611083984375]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/surfing water/bMNS3HYVpa0_000005_000011/bbox_img/bbox_image.jpg
playing volleyball,4mW-7bipojM,72,79,/n/fs/visualai-scr/Data/Mimetics2/playing volleyball/4mW-7bipojM_000072_000079,210,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/playing volleyball/4mW-7bipojM_000072_000079,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/playing volleyball/4mW-7bipojM_000072_000079,"[{'class': 'person', 'confidence': 0.7758444547653198, 'bbox': [212.1712646484375, 98.33331298828125, 241.9039306640625, 207.31118774414062]}, {'class': 'person', 'confidence': 0.7596268653869629, 'bbox': [76.96359252929688, 89.63905334472656, 126.14567565917969, 225.34500122070312]}, {'class': 'person', 'confidence': 0.4854382574558258, 'bbox': [417.97357177734375, 109.41929626464844, 463.57891845703125, 250.8124237060547]}, {'class': 'person', 'confidence': 0.35600072145462036, 'bbox': [312.45648193359375, 125.87507629394531, 325.2774353027344, 157.08641052246094]}, {'class': 'person', 'confidence': 0.33046382665634155, 'bbox': [366.384521484375, 120.94610595703125, 431.7977600097656, 233.00294494628906]}, {'class': 'dog', 'confidence': 0.30160224437713623, 'bbox': [366.97674560546875, 120.71500396728516, 432.2359619140625, 233.08157348632812]}, {'class': 'chair', 'confidence': 0.2890531122684479, 'bbox': [300.5302429199219, 133.3054962158203, 313.6742858886719, 154.4645233154297]}, {'class': 'chair', 'confidence': 0.2870890498161316, 'bbox': [346.6458740234375, 137.69668579101562, 366.0141906738281, 158.6000518798828]}, {'class': 'chair', 'confidence': 0.26381346583366394, 'bbox': [197.86830139160156, 89.09544372558594, 209.0145721435547, 105.08110046386719]}, {'class': 'backpack', 'confidence': 0.2599448561668396, 'bbox': [215.5531768798828, 124.6630859375, 240.1900177001953, 168.4128875732422]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/playing volleyball/4mW-7bipojM_000072_000079/bbox_img/bbox_image.jpg
playing volleyball,eGDD8GeE0qo,34,44,/n/fs/visualai-scr/Data/Mimetics2/playing volleyball/eGDD8GeE0qo_000034_000044,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/playing volleyball/eGDD8GeE0qo_000034_000044,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/playing volleyball/eGDD8GeE0qo_000034_000044,"[{'class': 'person', 'confidence': 0.8331676125526428, 'bbox': [19.42407989501953, 120.65093994140625, 97.2525405883789, 289.079833984375]}, {'class': 'person', 'confidence': 0.7943055629730225, 'bbox': [477.74127197265625, 35.678680419921875, 576.3700561523438, 278.69500732421875]}, {'class': 'person', 'confidence': 0.610841691493988, 'bbox': [402.8857421875, 65.41925811767578, 434.69171142578125, 166.73345947265625]}, {'class': 'skateboard', 'confidence': 0.5491287708282471, 'bbox': [0.19983673095703125, 262.47662353515625, 73.77854919433594, 303.9483642578125]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/playing volleyball/eGDD8GeE0qo_000034_000044/bbox_img/bbox_image.jpg
playing volleyball,L4lqtPwU5vY,149,158,/n/fs/visualai-scr/Data/Mimetics2/playing volleyball/L4lqtPwU5vY_000149_000158,270,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/playing volleyball/L4lqtPwU5vY_000149_000158,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/playing volleyball/L4lqtPwU5vY_000149_000158,"[{'class': 'person', 'confidence': 0.919243574142456, 'bbox': [573.72314453125, 186.4227752685547, 770.013671875, 536.1939086914062]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/playing volleyball/L4lqtPwU5vY_000149_000158/bbox_img/bbox_image.jpg
opening bottle,7by8NBSszwk,4,5,/n/fs/visualai-scr/Data/Mimetics2/opening bottle/7by8NBSszwk_000004_000005,25,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/opening bottle/7by8NBSszwk_000004_000005,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/opening bottle/7by8NBSszwk_000004_000005,"[{'class': 'person', 'confidence': 0.880246639251709, 'bbox': [85.66836547851562, 59.840057373046875, 342.056640625, 359.33978271484375]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/opening bottle/7by8NBSszwk_000004_000005/bbox_img/bbox_image.jpg
opening bottle,C_zr0Kq_qfg,65,67,/n/fs/visualai-scr/Data/Mimetics2/opening bottle/C_zr0Kq_qfg_000065_000067,48,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/opening bottle/C_zr0Kq_qfg_000065_000067,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/opening bottle/C_zr0Kq_qfg_000065_000067,"[{'class': 'person', 'confidence': 0.4782799184322357, 'bbox': [175.9740753173828, 181.67686462402344, 240.258544921875, 266.2261047363281]}, {'class': 'person', 'confidence': 0.3367680013179779, 'bbox': [179.2640380859375, 181.68923950195312, 239.75057983398438, 238.49913024902344]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/opening bottle/C_zr0Kq_qfg_000065_000067/bbox_img/bbox_image.jpg
playing piano,m-H7X-deSTk,12,17,/n/fs/visualai-scr/Data/Mimetics2/playing piano/m-H7X-deSTk_000012_000017,125,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/playing piano/m-H7X-deSTk_000012_000017,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/playing piano/m-H7X-deSTk_000012_000017,"[{'class': 'person', 'confidence': 0.9215986132621765, 'bbox': [254.16799926757812, 78.83746337890625, 470.7080993652344, 350.596923828125]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/playing piano/m-H7X-deSTk_000012_000017/bbox_img/bbox_image.jpg
